sample_id,client_id,activity,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,heart_rate,temperature
21,0,walking,0.0716,9.319,0.142,0.1741,0.0395,0.0943,19.557,2.2515,-39.8144,86.934,37.0718
22,0,sitting,-0.0975,9.9958,-0.3608,0.0096,-0.0871,-0.0092,20.2662,4.779,-37.3798,68.4936,36.0469
23,0,standing,-0.025,9.9135,0.5764,0.0172,-0.047,0.0011,17.2325,6.6822,-38.524,74.3323,36.5616
24,0,standing,-0.1768,9.977,0.1207,0.1121,0.0435,-0.0447,22.7337,3.6816,-40.4101,84.8811,36.5733
25,0,running,1.1507,9.1283,1.2052,0.5094,0.3411,0.3833,21.5448,3.4961,-40.9279,157.5374,37.5543
26,0,standing,-0.0789,9.765,-0.2303,-0.0642,0.0427,0.0518,20.8912,2.909,-39.8277,68.7725,36.7531
27,0,cycling,0.5448,8.7529,0.2997,0.243,0.1593,0.2181,23.1366,0.9291,-38.7473,118.8471,36.9303
28,0,standing,-0.1477,9.9884,-0.5431,0.0323,-0.0027,0.1135,19.2395,2.6616,-39.7708,84.5532,36.7921
29,0,lying,0.026,-0.3558,9.9537,0.0748,-0.0155,-0.0011,19.3962,8.7817,-41.971,61.1366,36.6014
30,0,sitting,-0.0046,10.0425,-0.4982,0.054,-0.0393,0.0414,19.4044,5.6222,-41.7953,68.0144,36.3945
31,0,standing,0.1573,9.5668,0.5244,0.0525,0.0253,-0.0003,19.3724,5.6107,-41.3423,75.9828,36.663
32,0,cycling,1.0617,8.6426,0.4035,0.3394,0.191,0.2344,21.4994,3.6925,-41.3777,129.4227,37.01
33,0,walking,0.3178,9.549,0.3529,0.0694,-0.0373,0.0718,18.4586,5.0239,-41.6011,83.1802,36.9224
34,0,running,1.384,8.9383,0.7346,0.483,0.2878,0.4059,19.4435,5.6757,-43.3681,151.4245,37.4982
35,0,standing,0.129,10.1545,-0.0373,0.0449,0.0647,0.0231,17.97,6.4682,-41.5808,69.1925,36.2576
36,0,walking,0.2956,10.0488,0.1115,0.1063,0.0019,0.0994,19.4097,7.2207,-42.858,89.474,36.8058
37,0,running,1.1001,9.05,0.7927,0.4174,0.3375,0.4603,24.8728,1.7558,-37.9929,158.1115,37.595
38,0,running,1.1207,8.8473,0.8855,0.5132,0.2629,0.3407,21.1281,2.3178,-39.4662,143.0207,37.5698
39,0,sitting,0.6645,9.4465,0.1141,0.0255,-0.032,-0.009,19.8481,7.5058,-38.8581,76.5962,36.547
40,0,lying,-0.0744,0.5348,9.6788,-0.0262,-0.0242,0.0949,18.6163,5.7371,-41.3412,63.5592,36.0852
41,0,walking,-0.3308,9.6934,0.5782,0.1169,0.107,0.0851,19.3471,5.6638,-39.7576,93.8284,36.85
42,0,running,1.9005,8.6339,1.375,0.5113,0.3136,0.378,17.689,6.4611,-40.8398,150.0357,37.3152
43,0,cycling,0.8811,8.9068,0.3434,0.266,0.1086,0.2231,22.177,2.4494,-43.3115,118.842,37.0585
44,0,walking,0.4788,9.5592,0.9416,0.0826,0.1212,0.0942,20.361,4.6863,-38.2684,89.9307,36.5729
45,0,standing,-0.591,9.8317,-0.4901,0.0936,0.0588,0.0022,20.4594,6.0438,-41.4747,79.9899,36.4099
46,0,walking,-0.1856,9.4873,-0.0999,0.1429,0.1149,0.0358,19.8316,4.1522,-39.6389,91.5276,36.7971
47,0,running,0.7637,8.6127,0.8952,0.4508,0.4379,0.4565,20.4622,3.2411,-42.5378,154.0424,37.5029
48,0,running,1.5488,8.7012,0.9832,0.5121,0.3245,0.3551,17.997,6.2098,-32.6719,155.3356,37.8259
49,0,walking,-0.5442,9.5656,-0.2191,0.0633,0.0647,0.0762,23.7785,4.6982,-36.4428,86.2561,36.6522
50,0,running,1.1982,9.2012,0.9283,0.4986,0.2202,0.3827,20.8182,7.8132,-39.1871,152.8132,37.5488
51,0,running,1.1976,9.3274,0.8304,0.485,0.2783,0.3899,19.6179,3.9763,-41.451,151.817,37.6719
52,0,running,1.7816,9.5725,1.0751,0.6287,0.2714,0.3965,16.0677,6.172,-39.0214,157.8628,37.5795
53,0,walking,0.4456,10.2413,0.2031,0.101,0.0026,0.1262,19.4848,4.7932,-37.3802,90.7612,36.8105
54,0,cycling,0.709,9.4886,-0.0676,0.2795,0.1593,0.2067,21.8602,8.7626,-39.7265,121.0575,36.9617
55,0,running,1.1352,8.9117,0.9701,0.5296,0.3432,0.4019,22.3842,6.7021,-37.5271,151.498,37.3646
56,0,lying,0.2216,0.3988,9.544,0.0026,-0.061,0.0007,18.9161,6.6765,-40.613,61.8705,36.4377
57,0,cycling,0.2412,9.1071,0.2617,0.3173,0.1918,0.1481,18.8314,8.2674,-36.8418,120.2578,37.2615
58,0,running,1.2151,8.7832,0.4496,0.5286,0.3672,0.4173,18.2887,3.136,-43.143,149.6176,37.4205
59,0,cycling,0.3137,9.1144,0.4992,0.2593,0.2358,0.0569,18.9981,5.045,-40.6297,125.6333,37.4395
60,0,standing,-0.1823,9.9232,0.4469,0.0454,0.0092,-0.0084,20.196,6.6654,-39.3012,81.0635,36.5067
61,0,sitting,0.3792,9.5876,0.0327,0.102,0.0674,-0.065,14.8742,4.1591,-40.2748,69.537,36.4306
62,0,running,1.2313,9.1907,0.9042,0.5117,0.2914,0.4194,20.8756,3.8422,-39.9891,150.8659,37.5515
63,0,running,0.853,8.5556,1.3503,0.4921,0.2732,0.3454,18.9754,7.5685,-38.9495,152.5503,37.5887
64,0,sitting,0.2855,10.6559,-0.0,0.0667,0.014,0.0418,20.2325,7.9282,-39.6106,73.5271,36.5731
65,0,running,1.2818,9.3599,0.9987,0.4098,0.2696,0.3462,19.7268,6.7106,-40.1956,145.8896,37.3297
66,0,sitting,-0.125,10.1837,-0.4445,0.0468,-0.0204,-0.0091,19.6166,6.9255,-41.0333,67.4396,36.4272
67,0,standing,-0.2001,9.7726,-0.0043,-0.0095,-0.0619,0.0837,19.415,1.4356,-38.5336,77.8596,36.6401
68,0,walking,-0.0833,9.14,0.516,0.1541,0.0561,-0.0186,18.4284,3.1937,-38.7695,100.8141,36.6651
69,0,running,1.4686,9.1183,0.729,0.5311,0.268,0.3736,18.9039,3.3675,-39.3032,155.16,37.6528
70,0,cycling,0.289,8.903,0.606,0.3256,0.1655,0.0401,19.3444,7.6047,-38.2143,120.5475,36.7954
71,0,sitting,0.0118,9.8905,0.1104,0.0253,0.0343,-0.0122,22.2688,8.228,-38.3735,61.5156,36.6114
72,0,sitting,-0.37,9.8449,-0.1209,-0.0023,0.0308,0.0097,20.316,3.6847,-41.3548,70.2418,36.4447
73,0,cycling,0.48,9.109,0.5973,0.2755,0.1309,0.1326,18.6036,5.331,-36.8237,112.7784,37.2832
74,0,walking,0.6,9.6443,0.7804,0.0679,0.0145,0.0458,18.2276,4.7598,-40.1381,80.5368,36.9485
75,0,cycling,0.5587,9.5187,0.3273,0.2251,0.2175,0.0936,20.7673,6.532,-41.0973,115.625,37.3361
76,0,walking,0.1797,9.3888,0.5241,0.1745,-0.0123,0.1306,19.0356,5.4685,-40.1466,79.7983,36.6414
77,0,running,1.6827,9.2266,1.4343,0.5372,0.3591,0.42,18.3791,8.9852,-43.0292,154.5428,37.3598
78,0,standing,-0.1179,9.7066,0.5255,0.0362,0.0636,0.009,19.8488,3.5321,-41.7666,80.061,36.4713
79,0,standing,0.1761,9.7802,-0.6086,0.0268,-0.0333,-0.0202,23.5236,5.1426,-39.5051,76.551,36.808
80,0,standing,-0.1216,9.598,-0.1854,0.0501,0.0913,-0.0288,22.7049,2.234,-40.5101,73.5026,36.2227
81,0,sitting,-0.3736,9.2211,0.0674,-0.0183,0.022,0.0369,19.8126,5.2519,-42.3675,74.7158,36.5257
82,0,lying,0.3025,0.2802,10.3242,0.0222,0.0549,-0.0786,21.6916,4.655,-36.8315,51.4311,36.3646
83,0,running,0.9115,9.1028,1.2595,0.4574,0.3254,0.367,17.9583,5.5638,-39.7823,144.9164,37.1921
84,0,sitting,-0.2279,9.9982,0.3925,0.0114,0.0024,0.026,20.9549,6.6834,-37.5517,66.2634,36.6818
85,0,running,2.0181,9.214,0.7982,0.5312,0.2659,0.4898,18.2057,4.3323,-37.0893,153.9145,37.0909
86,0,cycling,0.6706,9.6606,0.347,0.2579,0.1505,0.1662,19.3416,3.3778,-34.9358,112.0591,37.3429
87,0,lying,0.3841,0.169,9.9105,-0.1203,0.0134,-0.0736,18.7396,7.0412,-42.5864,68.9084,36.4082
88,0,standing,0.1043,9.9113,-0.4905,-0.0154,-0.0677,-0.0043,16.6996,7.463,-41.0773,78.3905,36.7963
89,0,cycling,0.6179,9.4803,-0.0834,0.3213,0.1921,0.1476,16.9709,5.3028,-42.6297,125.5072,36.8942
90,0,sitting,-0.3969,9.2749,-0.0593,0.0104,-0.007,-0.0094,20.2151,9.7438,-41.7173,66.0198,36.6161
91,0,sitting,0.1819,10.3012,0.1318,-0.0443,-0.033,0.0123,19.8382,5.0938,-39.4687,73.5686,36.7795
92,0,walking,-0.0808,9.0035,0.2211,0.0948,0.0874,0.09,18.1035,2.1524,-41.2157,89.5807,36.779
93,0,sitting,-0.1838,9.2754,0.2659,-0.0091,0.0153,0.0041,22.2097,10.7597,-42.1371,70.2995,36.7225
94,0,cycling,0.4734,8.8201,-0.0394,0.3628,0.215,0.0832,21.6761,6.4639,-42.1435,122.9326,37.126
95,0,lying,0.0914,0.4499,9.6151,0.0827,0.0185,0.0053,21.4597,1.8611,-39.1135,53.6902,36.2786
96,0,lying,0.2751,0.0937,9.6321,-0.0559,-0.0251,0.0148,17.7689,3.0345,-37.7517,55.5356,36.627
97,0,cycling,1.0133,8.6414,0.1581,0.3303,0.2191,0.1338,21.3981,7.6375,-40.7818,113.1014,37.46
98,0,standing,0.3018,9.5199,0.481,0.0316,0.0712,-0.0006,21.95,7.2526,-42.5896,75.7268,36.8171
99,0,standing,0.5592,10.1193,0.4174,0.0001,-0.0262,-0.0035,21.7975,7.2434,-41.652,71.5486,36.5531
100,0,walking,0.5452,9.7092,0.4473,0.0049,0.0601,0.0422,18.8462,5.1519,-40.6341,81.7705,36.6911
101,0,sitting,-0.284,9.7584,-0.403,0.0004,0.037,-0.0025,21.4408,5.9968,-41.4166,70.6978,36.6293
102,0,walking,0.896,9.5105,0.0937,0.0735,0.0244,0.1402,18.2823,6.2571,-39.6774,92.1631,36.9372
103,0,walking,0.2141,9.7859,-0.099,0.1692,0.0479,0.1398,22.6647,3.8219,-37.3046,85.0663,36.9975
104,0,cycling,0.1487,9.1433,0.5901,0.309,0.2374,0.1278,21.6803,6.7054,-39.487,126.2413,37.1899
105,0,lying,0.0539,-0.1978,9.7097,-0.0734,0.0229,-0.0483,20.4829,6.0146,-41.4131,68.7159,36.2845
106,0,running,1.5238,8.7261,1.2654,0.4391,0.2668,0.3734,20.1362,1.6453,-37.659,147.7927,37.5622
107,0,cycling,0.1521,8.648,0.2538,0.3958,0.1754,0.1174,14.0932,8.9742,-37.629,127.4564,36.8405
108,0,cycling,0.7102,9.8869,0.3001,0.2772,0.1908,0.0449,20.9539,7.207,-40.504,124.4312,37.1984
109,0,running,1.1891,8.3563,0.4023,0.4863,0.2903,0.3792,17.728,3.3254,-39.6439,158.7381,37.4973
110,0,walking,-0.3916,9.6227,0.4074,0.0832,0.0823,0.0322,18.2934,1.4345,-39.5813,78.2166,36.7384
111,0,walking,-0.3041,9.3194,0.732,0.0706,0.0722,0.248,19.4113,7.7857,-40.5975,84.7796,36.5801
112,0,standing,0.0608,9.9592,-0.0611,0.0501,-0.0242,-0.0603,19.3827,4.4313,-37.8053,80.0162,36.4335
113,0,walking,-0.2165,9.8051,0.2263,0.0956,0.1344,0.0999,21.8117,5.7104,-40.4548,81.6853,36.7272
114,0,lying,-0.2944,-0.5645,9.1634,-0.0257,0.0018,0.1039,21.2945,4.0504,-36.3606,60.8377,36.4653
115,0,walking,0.6861,9.2751,0.1125,0.1677,0.0687,0.1023,19.432,3.0689,-39.6081,93.9038,36.8222
116,0,cycling,0.7219,9.4333,0.5442,0.3179,0.2931,0.1487,16.5741,3.9636,-35.8645,123.287,36.8539
117,0,sitting,-0.0755,9.6475,0.4993,-0.0043,0.0629,-0.0052,22.3621,6.0638,-41.2008,72.787,36.482
118,0,standing,0.2861,10.0646,0.0939,-0.0,0.0705,-0.0599,18.4019,7.8815,-41.0502,61.5105,36.6318
119,0,running,1.3484,9.3823,0.7754,0.4545,0.2685,0.4172,21.3598,2.6492,-38.8806,150.2557,37.5852
120,0,walking,0.3387,9.2673,0.0314,0.0546,-0.0117,0.175,18.375,5.3203,-38.09,100.8167,36.563
121,0,cycling,0.6948,9.3917,0.2968,0.2714,0.2118,0.2311,19.3077,2.1743,-40.1792,123.5661,37.15
122,0,running,1.1772,9.4212,0.6624,0.4296,0.2284,0.3839,19.6355,4.5586,-38.3564,148.6027,37.6511
123,0,cycling,0.7809,9.6443,0.6046,0.1662,0.2155,0.211,21.1524,5.3214,-40.2527,121.228,36.9792
124,0,lying,0.0446,-0.0479,10.1723,0.0602,0.0308,-0.0284,18.1104,3.8068,-40.9807,59.8096,36.4138
125,0,lying,0.0651,-0.0614,9.3253,0.0118,-0.1516,0.007,22.843,5.1423,-35.6776,69.3144,36.1792
126,0,running,0.8125,9.1918,0.8972,0.4652,0.2818,0.4407,22.9967,4.3,-39.128,142.7816,37.7016
127,0,standing,-0.1575,9.433,-0.0941,0.0493,0.1408,0.0121,18.6752,4.5314,-41.0138,75.2462,36.8225
128,0,sitting,0.06,10.1954,0.693,-0.0354,0.0479,0.0834,20.8336,6.5021,-41.3282,74.1196,36.4712
129,0,walking,0.7969,9.3042,-0.0098,0.0631,-0.0083,0.0761,18.6057,4.1899,-42.4943,99.5676,36.6184
130,0,lying,0.6321,-0.0166,9.911,0.0394,0.0281,0.026,18.4417,2.4666,-37.9348,61.5756,36.4382
131,0,lying,-0.1977,-0.1034,9.8259,0.0303,-0.0017,0.0724,19.4958,2.4843,-40.0069,52.8479,36.2353
132,0,running,0.8892,9.2494,0.8172,0.5446,0.2366,0.4041,22.6807,5.2475,-39.166,148.0755,37.3219
133,0,sitting,-0.3323,9.5794,-0.202,-0.0401,0.008,-0.0162,24.6344,3.2501,-38.8884,68.2732,36.5077
134,0,sitting,-0.1294,9.56,0.0657,0.0887,-0.0558,0.0219,21.587,3.7861,-39.1172,71.5959,36.1319
135,0,standing,0.3489,10.198,0.1414,-0.0346,-0.0773,0.0087,17.4935,5.0742,-41.6551,67.9795,36.3667
136,0,sitting,-0.0036,10.1249,-0.415,-0.0739,-0.0007,-0.0754,17.7321,8.0467,-40.1467,73.0858,36.3842
137,0,walking,0.2307,9.2602,0.0835,0.0392,0.0571,0.0971,18.5781,7.6905,-41.0865,84.3321,36.804
138,0,walking,-0.2835,9.4666,0.5863,0.1855,0.0948,0.1376,21.0508,6.9782,-41.5103,83.3324,37.0532
139,0,cycling,0.6529,9.2138,0.6019,0.2894,0.2568,0.1126,22.0744,5.8821,-41.9848,125.7289,37.1953
140,0,sitting,-0.4942,9.7181,0.3082,-0.0153,-0.0609,-0.0624,22.0851,2.956,-40.4153,72.6127,36.4586
141,0,standing,-0.1154,9.5126,-0.2829,-0.0038,0.033,-0.0093,18.8891,7.3038,-38.1658,64.0787,36.7803
142,0,walking,0.1077,9.3429,0.3204,0.0839,0.0622,0.1303,19.6932,2.7534,-36.9966,92.0059,36.7672
143,0,standing,0.1466,9.5595,0.3895,0.0285,-0.0118,0.0405,19.613,5.6797,-38.672,81.7013,36.4237
144,0,running,1.1052,9.3202,0.5244,0.5656,0.2603,0.3509,22.0383,7.3743,-38.9212,150.6529,37.3958
145,0,cycling,0.7826,9.121,0.3805,0.3766,0.0935,0.1428,19.6252,2.558,-39.9586,121.6684,37.1588
146,0,walking,0.0683,9.6738,-0.2489,0.225,0.0054,0.0634,21.0581,4.8423,-41.4911,100.9664,36.8972
147,0,sitting,0.4862,9.9129,-0.3462,-0.1013,-0.0927,-0.0391,17.038,7.49,-37.6631,74.5386,37.0428
148,0,standing,-0.0616,9.7791,0.3147,0.0494,-0.0365,-0.0852,17.8819,5.1413,-41.4234,76.3692,36.3614
149,0,walking,-0.258,9.6017,0.3632,0.1546,0.1901,0.0444,20.143,4.3193,-42.1712,93.1682,36.6302
150,0,walking,0.3057,9.1364,0.3775,0.0753,-0.0135,0.1066,19.1133,6.5201,-40.2464,92.5349,36.9133
151,0,walking,0.414,9.3321,0.376,0.124,0.1254,0.153,24.0714,4.9826,-39.8666,81.3145,36.4608
152,0,lying,0.138,-0.2145,9.8434,-0.053,0.0022,0.0116,21.4934,4.1193,-42.4646,61.1432,36.1934
153,0,sitting,-0.1918,9.4803,-0.1277,0.0668,-0.0244,-0.0339,20.9504,6.6875,-39.4977,77.7908,36.546
154,0,cycling,0.6458,9.0081,0.3391,0.3311,0.1902,0.2428,20.1104,3.8232,-40.6991,119.9145,37.1242
155,0,running,1.2907,9.2402,0.5264,0.4905,0.2693,0.3307,21.4758,3.4528,-39.5888,148.7814,37.2953
156,0,cycling,0.4809,9.4221,0.5931,0.312,0.1162,0.2002,19.9548,4.6367,-40.3768,115.1556,37.175
157,0,lying,-0.2834,-0.0435,9.739,-0.0302,-0.1205,0.0072,21.2112,1.9561,-38.5353,65.0762,36.3094
158,0,lying,-0.2003,0.0332,9.3813,-0.0068,-0.0513,-0.0014,22.9963,6.3148,-39.66,64.3882,36.2534
159,0,cycling,0.3536,8.6714,0.1063,0.3193,0.1024,0.004,19.4197,3.7179,-39.7007,122.1187,37.2951
160,0,lying,-0.2202,0.2751,9.6979,-0.0282,-0.0008,-0.0572,19.2292,7.5394,-42.2278,63.649,36.1877
161,0,walking,0.4085,8.5883,-0.265,0.0883,0.0351,0.119,22.0333,7.3946,-36.8905,91.1197,36.7352
162,0,lying,-0.072,-0.0466,9.2449,-0.0045,0.0144,-0.0488,20.1453,4.1066,-37.5771,67.4932,36.5239
163,0,sitting,0.3479,9.5459,-0.764,-0.0613,0.072,-0.0132,16.787,4.751,-40.4064,70.6945,36.6396
164,0,sitting,0.3626,9.754,-0.2515,-0.0491,0.0581,0.0016,19.7312,5.2999,-38.3784,67.4202,36.3406
165,0,sitting,0.2254,9.8341,0.5438,0.0246,-0.0015,0.0108,20.7864,5.7024,-40.3678,74.9215,36.2492
166,0,lying,-0.1656,-0.3011,9.4151,-0.0022,0.0566,0.0579,18.733,8.3474,-39.3354,66.1225,36.4239
167,0,standing,0.1381,9.6316,-0.382,-0.02,0.0163,0.0417,20.35,5.85,-40.8624,82.6179,36.4437
168,0,walking,0.7445,9.2972,0.7764,0.1505,-0.0033,0.0754,20.5194,7.7902,-37.799,93.5964,36.4545
169,0,cycling,0.4518,9.2093,0.2388,0.3133,0.2299,0.1485,21.7993,6.4732,-41.7387,121.3051,37.2969
170,0,cycling,0.5926,9.1849,0.9371,0.3036,0.3219,0.2265,18.3584,4.5106,-40.0667,129.6181,37.3186
171,0,lying,0.4032,-0.2526,9.35,-0.0109,0.0228,-0.0791,15.894,5.5141,-40.6092,56.5916,36.2804
172,0,cycling,0.7276,9.2691,0.5698,0.3123,0.25,0.1395,22.3985,5.9301,-39.078,117.6993,37.2882
173,0,cycling,0.3399,9.6795,-0.0075,0.3082,0.2687,0.1322,20.1906,6.3241,-34.835,118.0884,37.5395
174,0,walking,0.8202,9.3965,0.0446,0.0673,-0.0516,0.0944,20.058,6.193,-40.2283,82.901,36.867
175,0,sitting,-0.0578,9.8338,0.0401,0.0444,-0.0121,-0.0324,22.1776,1.2502,-41.8028,68.5041,36.4686
176,0,lying,0.1543,0.3944,9.7437,0.0408,-0.0862,-0.0158,20.0301,4.8506,-41.9361,59.4713,36.3665
177,0,cycling,1.0372,8.6608,0.2134,0.35,0.0934,0.126,21.669,4.2268,-40.0285,117.7624,37.5737
178,0,walking,0.1411,9.623,0.2888,0.127,0.0129,0.1274,23.875,4.2617,-40.25,77.6618,36.9117
179,0,sitting,-0.2512,10.277,0.523,0.0983,-0.0122,0.0235,17.7837,6.7409,-39.0492,64.2009,36.5238
180,0,running,1.2117,9.0097,0.7884,0.6267,0.2524,0.3216,21.8486,2.8333,-42.6782,151.688,37.7426
181,0,running,0.7526,9.3402,1.0933,0.4969,0.3367,0.4087,23.9415,5.1463,-37.5188,157.6294,37.7894
182,0,standing,0.1412,9.6663,-0.1237,0.0513,-0.0314,-0.0722,20.7282,4.4388,-38.3021,75.6576,36.7159
183,0,sitting,0.1949,9.7939,-0.1122,0.0094,-0.0703,0.0198,23.4077,6.6298,-40.0245,74.8203,36.3837
184,0,walking,-0.1268,9.0092,0.1919,0.1105,0.0579,0.0774,19.8168,5.0164,-37.6892,88.3032,36.8267
185,0,running,1.3843,8.9852,0.4512,0.5267,0.3613,0.4084,16.0516,6.5755,-39.5287,141.8822,37.2882
186,0,cycling,0.6741,9.1894,0.2132,0.4047,0.3057,0.1309,20.3563,2.4107,-39.5983,115.4022,37.2163
187,0,lying,-0.1442,-0.4193,9.5019,-0.0011,0.044,-0.0092,22.5635,6.4414,-38.4216,61.0249,36.6618
188,0,standing,-0.1601,9.6507,0.5366,0.0237,0.0726,-0.0646,20.453,4.6842,-41.4816,77.5341,36.6758
189,0,sitting,-0.6251,9.6891,-0.2752,-0.031,-0.0311,-0.0147,19.5476,5.3427,-37.977,68.7395,36.5623
190,0,running,1.4453,9.055,0.7832,0.4748,0.3202,0.4164,14.3423,4.7749,-35.3903,146.8776,37.5835
191,0,sitting,0.0302,10.3038,0.5692,-0.0883,-0.0666,-0.0012,19.4845,4.9318,-36.9981,81.9782,36.7721
192,0,sitting,-0.4391,10.2945,0.3063,-0.0341,-0.0142,0.025,21.1026,5.7452,-39.4464,70.4023,36.2746
193,0,cycling,0.8855,9.2237,0.1291,0.2621,0.1719,0.1659,14.5401,4.2932,-39.1095,129.1665,37.2155
194,0,running,1.2856,9.1005,1.0369,0.4876,0.2863,0.307,24.1904,6.3421,-39.4603,152.0057,37.0882
195,0,cycling,0.4378,9.0639,-0.0697,0.2551,0.2384,0.0951,21.0462,4.266,-39.5842,118.414,37.2586
196,0,walking,0.2491,10.2638,0.29,0.0548,0.1205,0.1049,22.2082,7.2673,-39.4828,90.8866,37.1138
197,0,walking,0.4901,9.2493,-0.1843,0.0914,0.1052,0.0408,24.0942,4.8687,-39.5939,93.4283,36.6836
198,0,running,1.3619,9.525,1.0461,0.501,0.2189,0.4041,19.5146,4.8763,-38.8786,152.8729,37.4033
199,0,walking,0.2944,10.242,0.2029,0.1556,0.0449,0.0613,22.9705,2.3404,-39.8151,94.5296,36.7216
200,0,walking,0.2943,9.5868,-0.0771,0.1371,-0.0473,0.1317,21.6222,5.8318,-36.3227,88.297,36.9765
201,0,cycling,0.558,8.842,0.419,0.2745,0.2863,0.1701,16.292,3.0283,-36.9076,118.2298,37.0245
202,0,lying,0.2267,0.2976,9.711,-0.0233,-0.0903,-0.0304,17.9154,4.4892,-42.2997,66.8768,36.5205
203,0,cycling,-0.1539,9.1212,0.6263,0.3243,0.1786,0.1472,20.2573,5.9961,-41.8917,123.7429,37.0856
204,0,sitting,0.3402,9.8049,0.623,-0.0361,0.0246,0.0945,21.3467,1.2095,-35.4494,74.7582,36.4748
205,0,lying,-0.0909,-0.1042,9.3984,-0.0294,-0.0029,-0.0704,17.7356,9.3626,-40.6063,60.3093,36.0715
206,0,running,1.4331,9.155,0.9869,0.4485,0.3451,0.3347,22.3942,5.7177,-40.8654,147.1792,37.5786
207,0,cycling,0.5461,9.3588,-0.1842,0.2839,0.2188,0.1888,16.9646,1.3475,-37.4734,125.647,37.2788
208,0,cycling,0.1513,8.8944,0.6763,0.2893,0.1794,0.132,21.2541,7.1192,-41.3789,118.6347,37.3683
209,0,cycling,0.0601,9.1745,0.3592,0.3422,0.1711,0.1263,19.3584,6.1117,-36.676,123.2886,36.9019
210,0,standing,-0.4779,8.9994,-0.0932,0.0333,-0.0538,0.0433,21.7679,6.7219,-38.0774,74.4335,36.8201
211,0,standing,0.2902,10.0439,0.081,0.0096,0.0027,0.0305,21.9266,8.9156,-39.0932,77.4027,36.8301
212,0,lying,-0.1851,0.0632,10.3119,-0.0358,0.0366,0.0401,19.0682,4.6815,-40.3775,59.8573,36.7372
213,0,lying,0.1135,0.3202,9.7651,-0.1168,0.0429,0.0163,17.9947,4.1906,-42.3414,61.0836,36.3217
214,0,running,1.066,8.6492,1.1123,0.539,0.2812,0.4156,18.5502,2.0615,-37.9306,157.5487,37.8637
215,0,running,1.2486,9.188,0.6921,0.4971,0.327,0.3724,22.8434,9.0403,-39.1158,146.6903,37.4245
216,0,standing,0.2507,10.0062,0.2993,-0.026,0.0191,-0.0963,22.7559,4.633,-40.2391,75.9634,36.3672
217,0,cycling,0.1476,9.2105,0.546,0.3643,0.245,0.1733,21.6595,4.7031,-38.9467,116.6096,37.3323
218,0,walking,0.6769,9.6714,0.2322,0.1359,0.0214,0.0771,19.6362,4.0877,-40.0766,97.9069,37.0167
